Account name,Customer ID,Campaign,Campaign type,Day,Currency code,Budget,Cost,Impr.,Clicks
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,28/09/2024,GBP,10.9,0,39,0
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,28/09/2024,GBP,7.27,2.02,28,2
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,28/09/2024,GBP,10.9,6.88,58,3
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,28/09/2024,GBP,7.27,9.06,6,3
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,28/09/2024,GBP,8.21,9.27,63,5
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,28/09/2024,GBP,12.32,4.16,49,2
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,28/09/2024,USD,322.58,10.28,37,17
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,29/09/2024,GBP,10.9,12,167,5
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,29/09/2024,GBP,7.27,2.51,38,1
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,29/09/2024,GBP,10.9,10.61,45,4
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,29/09/2024,GBP,7.27,0.37,12,1
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,29/09/2024,GBP,8.21,8.42,34,5
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,29/09/2024,GBP,12.32,17.03,94,7
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,29/09/2024,USD,322.58,18.4,42,24
New Theatre Royal (Trustees) Portsmouth,822-049-1529,The Very Hungry Caterpillar 2024,Search,29/09/2024,USD,300,1.94,3,1
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,23/09/2024,GBP,34,36.24,864,95
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,23/09/2024,GBP,44.8,50.8,818,68
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,23/09/2024,GBP,86,84.65,"23,972",77
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,24/09/2024,GBP,34,31.11,"1,783",89
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,24/09/2024,GBP,44.8,37.23,849,47
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,24/09/2024,GBP,86,84.06,"21,889",71
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,25/09/2024,GBP,34,35.05,"1,041",92
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,25/09/2024,GBP,44.8,45.61,638,61
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,25/09/2024,GBP,86,82.47,"22,800",90
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,26/09/2024,GBP,34,34.05,"1,890",94
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,26/09/2024,GBP,44.8,36.81,808,51
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,26/09/2024,GBP,86,82.81,"30,023",59
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,27/09/2024,GBP,34,23.31,951,73
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,27/09/2024,GBP,44.8,36.61,676,50
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,27/09/2024,GBP,86,81.45,"25,823",92
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,28/09/2024,GBP,34,31.05,"1,431",114
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,28/09/2024,GBP,44.8,46.35,822,57
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,28/09/2024,GBP,86,80.43,"27,547",73
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,29/09/2024,GBP,34,32.45,957,115
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,29/09/2024,GBP,44.8,41.96,653,54
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,29/09/2024,GBP,86,77.4,"24,701",77
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,23/09/2024,GBP,36,13.08,246,31
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,23/09/2024,GBP,15.3,3.41,34,5
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,23/09/2024,GBP,21,6.76,76,7
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,23/09/2024,GBP,30,5.88,"3,476",20
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,24/09/2024,GBP,36,15.81,206,41
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,24/09/2024,GBP,15.3,2.98,36,5
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,24/09/2024,GBP,21,8.25,105,11
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,24/09/2024,GBP,30,7.38,"2,683",24
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,25/09/2024,GBP,36,13.2,191,26
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,25/09/2024,GBP,15.3,2.65,43,4
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,25/09/2024,GBP,21,12.76,98,14
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,25/09/2024,GBP,30,7.65,"2,578",19
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,26/09/2024,GBP,36,8,190,27
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,26/09/2024,GBP,15.3,0,28,0
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,26/09/2024,GBP,21,5.3,83,8
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,26/09/2024,GBP,30,4.68,"2,331",11
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,27/09/2024,GBP,36,16.14,221,38
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,27/09/2024,GBP,15.3,1.82,32,3
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,27/09/2024,GBP,21,7.86,78,9
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,27/09/2024,GBP,30,4.9,"2,231",13
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,28/09/2024,GBP,36,10.84,181,21
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,28/09/2024,GBP,15.3,0,28,0
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,28/09/2024,GBP,21,10.82,65,15
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,28/09/2024,GBP,30,10.78,"2,703",14
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,29/09/2024,GBP,36,15.17,217,34
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,29/09/2024,GBP,15.3,2.23,38,4
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,29/09/2024,GBP,21,5.62,61,8
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,29/09/2024,GBP,30,4.45,"3,448",17
Cherry Godfrey Group,207-885-5773,[D] GSY - PLoans,Display,23/09/2024,GBP,5,4.85,"26,441",67
Cherry Godfrey Group,207-885-5773,[D] IOM - PLoans,Display,23/09/2024,GBP,5,5.14,"29,065",114
Cherry Godfrey Group,207-885-5773,[D] IOW - PLoans,Display,23/09/2024,GBP,5,5.61,"22,186",58
Cherry Godfrey Group,207-885-5773,[D] Jsy - PLoans,Display,23/09/2024,GBP,5,5.37,"43,868",87
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,23/09/2024,GBP,5,5.24,58,10
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,23/09/2024,GBP,5,8.34,102,12
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,23/09/2024,GBP,2,1.91,"10,824",56
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,23/09/2024,GBP,2,1.94,"12,494",23
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,23/09/2024,GBP,2,2.05,"7,133",20
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,23/09/2024,GBP,2,1.94,"13,536",55
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,23/09/2024,GBP,2,2.02,"9,059",48
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,23/09/2024,GBP,5,5.16,"21,810",154
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,23/09/2024,GBP,16,15.81,626,51
Cherry Godfrey Group,207-885-5773,[D] GSY - PLoans,Display,24/09/2024,GBP,5,4.97,"27,283",60
Cherry Godfrey Group,207-885-5773,[D] IOM - PLoans,Display,24/09/2024,GBP,5,4.51,"27,318",111
Cherry Godfrey Group,207-885-5773,[D] IOW - PLoans,Display,24/09/2024,GBP,5,4.64,"16,868",48
Cherry Godfrey Group,207-885-5773,[D] Jsy - PLoans,Display,24/09/2024,GBP,5,4.09,"19,728",81
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,24/09/2024,GBP,5,5.35,70,8
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,24/09/2024,GBP,5,7.66,78,10
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,24/09/2024,GBP,2,2.05,"11,110",48
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,24/09/2024,GBP,2,1.9,"7,025",20
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,24/09/2024,GBP,2,1.93,"6,162",15
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,24/09/2024,GBP,2,2.09,"10,994",40
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,24/09/2024,GBP,2,1.79,"8,473",44
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,24/09/2024,GBP,5,4.8,"18,989",147
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,24/09/2024,GBP,16,15.48,533,51
Cherry Godfrey Group,207-885-5773,[D] GSY - PLoans,Display,25/09/2024,GBP,5,5.2,"26,886",57
Cherry Godfrey Group,207-885-5773,[D] IOM - PLoans,Display,25/09/2024,GBP,5,5.18,"33,129",99
Cherry Godfrey Group,207-885-5773,[D] IOW - PLoans,Display,25/09/2024,GBP,5,5.01,"18,472",51
Cherry Godfrey Group,207-885-5773,[D] Jsy - PLoans,Display,25/09/2024,GBP,5,5.3,"30,255",81
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,25/09/2024,GBP,5,3.4,72,7
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,25/09/2024,GBP,5,2.99,95,5
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,25/09/2024,GBP,2,1.95,"12,762",44
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,25/09/2024,GBP,2,2.09,"8,708",15
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,25/09/2024,GBP,2,1.98,"5,838",17
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,25/09/2024,GBP,2,1.93,"11,385",59
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,25/09/2024,GBP,2,2.19,"10,961",39
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,25/09/2024,GBP,5,4.84,"23,132",131
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,25/09/2024,GBP,16,14.73,456,47
Cherry Godfrey Group,207-885-5773,[D] GSY - PLoans,Display,26/09/2024,GBP,5,4.76,"37,882",53
Cherry Godfrey Group,207-885-5773,[D] IOM - PLoans,Display,26/09/2024,GBP,5,4.91,"33,523",105
Cherry Godfrey Group,207-885-5773,[D] IOW - PLoans,Display,26/09/2024,GBP,5,4.93,"20,417",56
Cherry Godfrey Group,207-885-5773,[D] Jsy - PLoans,Display,26/09/2024,GBP,5,4.96,"32,331",74
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,26/09/2024,GBP,5,3.61,79,8
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,26/09/2024,GBP,5,8.94,103,11
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,26/09/2024,GBP,2,1.89,"11,567",48
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,26/09/2024,GBP,2,1.8,"14,055",19
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,26/09/2024,GBP,2,1.82,"9,101",18
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,26/09/2024,GBP,2,1.73,"9,037",61
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,26/09/2024,GBP,2,1.94,"10,867",36
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,26/09/2024,GBP,5,4.74,"16,705",151
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,26/09/2024,GBP,16,11.99,452,39
Cherry Godfrey Group,207-885-5773,[D] GSY - PLoans,Display,27/09/2024,GBP,5,4.84,"28,264",60
Cherry Godfrey Group,207-885-5773,[D] IOM - PLoans,Display,27/09/2024,GBP,5,4.66,"26,721",110
Cherry Godfrey Group,207-885-5773,[D] IOW - PLoans,Display,27/09/2024,GBP,5,4.37,"20,269",49
Cherry Godfrey Group,207-885-5773,[D] Jsy - PLoans,Display,27/09/2024,GBP,5,4.88,"32,672",81
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,27/09/2024,GBP,5,3.33,85,6
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,27/09/2024,GBP,5,3.22,65,5
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,27/09/2024,GBP,2,1.79,"13,766",46
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,27/09/2024,GBP,2,1.94,"13,675",21
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,27/09/2024,GBP,2,2.03,"8,900",14
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,27/09/2024,GBP,2,1.84,"7,834",65
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,27/09/2024,GBP,2,1.86,"8,427",51
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,27/09/2024,GBP,5,4.9,"17,722",136
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,27/09/2024,GBP,16,11.13,529,35
Cherry Godfrey Group,207-885-5773,[D] GSY - PLoans,Display,28/09/2024,GBP,5,4.76,"24,719",68
Cherry Godfrey Group,207-885-5773,[D] IOM - PLoans,Display,28/09/2024,GBP,5,4.64,"30,648",120
Cherry Godfrey Group,207-885-5773,[D] IOW - PLoans,Display,28/09/2024,GBP,5,5.08,"14,326",63
Cherry Godfrey Group,207-885-5773,[D] Jsy - PLoans,Display,28/09/2024,GBP,5,4.69,"27,327",86
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,28/09/2024,GBP,5,7.46,52,7
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,28/09/2024,GBP,5,3.31,39,5
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,28/09/2024,GBP,2,1.98,"10,211",45
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,28/09/2024,GBP,2,1.89,"10,244",23
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,28/09/2024,GBP,2,2.09,"5,565",19
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,28/09/2024,GBP,2,1.89,"13,289",71
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,28/09/2024,GBP,2,1.94,"12,974",55
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,28/09/2024,GBP,5,4.68,"29,288",152
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,28/09/2024,GBP,16,24.02,785,62
Cherry Godfrey Group,207-885-5773,[D] GSY - PLoans,Display,29/09/2024,GBP,5,4.62,"32,368",65
Cherry Godfrey Group,207-885-5773,[D] IOM - PLoans,Display,29/09/2024,GBP,5,4.75,"29,860",109
Cherry Godfrey Group,207-885-5773,[D] IOW - PLoans,Display,29/09/2024,GBP,5,4.23,"10,276",64
Cherry Godfrey Group,207-885-5773,[D] Jsy - PLoans,Display,29/09/2024,GBP,5,4.61,"29,108",87
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,29/09/2024,GBP,5,5.35,36,10
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,29/09/2024,GBP,5,2.8,37,4
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,29/09/2024,GBP,2,1.98,"18,600",54
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,29/09/2024,GBP,2,1.81,"6,830",32
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,29/09/2024,GBP,2,1.67,"6,831",18
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,29/09/2024,GBP,2,1.86,"15,209",75
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,29/09/2024,GBP,2,1.86,"8,883",57
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,29/09/2024,GBP,5,4.69,"20,061",160
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,29/09/2024,GBP,16,16.26,627,47
Lynwood,901-619-3253,PCM - Search - Lynwood Rentals - Brand,Search,23/09/2024,GBP,22.63,50.42,126,11
Lynwood,901-619-3253,PCM - Search - Lynwood Rentals - Brand,Search,24/09/2024,GBP,22.63,33.55,73,6
Lynwood,901-619-3253,PCM - Search - Lynwood Rentals - Brand,Search,25/09/2024,GBP,22.63,34.86,20,2
Lynwood,901-619-3253,PCM - Search - Lynwood Rentals - Brand,Search,26/09/2024,GBP,22.63,21.07,32,8
Lynwood,901-619-3253,PCM - Search - Lynwood Rentals - Brand,Search,27/09/2024,GBP,22.63,7.94,56,7
Lynwood,901-619-3253,PCM - Search - Lynwood Rentals - Brand,Search,28/09/2024,GBP,22.63,0.28,15,1
Lynwood,901-619-3253,PCM - Search - Lynwood Rentals - Brand,Search,29/09/2024,GBP,22.63,0.37,15,2
Bioglan,784-415-3148,_bgl_bb_uk_display_cpc_traffic_aug_2024_,Display,23/09/2024,GBP,20,18.2,"30,093",145
Bioglan,784-415-3148,_bgl_bb_uk_search_cpc_traffic_aug_2024_,Search,23/09/2024,GBP,40,37.11,899,100
Bioglan,784-415-3148,_bgl_bb_uk_video_cpm_traffic_aug_2024_,Video,23/09/2024,GBP,26.66,26.34,"8,103",11
Bioglan,784-415-3148,_bgl_collagen_uk_display_cpc_traffic_aug_2024_,Display,23/09/2024,GBP,43.33,40.22,"117,959",383
Bioglan,784-415-3148,_bgl_collagen_uk_search_cpc_traffic_aug_2024_,Search,23/09/2024,GBP,50,40.55,"1,248",117
Bioglan,784-415-3148,_bgl_collagen_uk_video_cpm_traffic_aug_2024_,Video,23/09/2024,GBP,40,39.72,"6,743",15
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,23/09/2024,GBP,27.58,25.76,"7,756",216
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,23/09/2024,GBP,34.48,34.93,957,119
Sambucol,521-119-4345,_sambucol_b2s_category_uk_search_cpc_traffic_aug_2024_,Search,23/09/2024,GBP,26,26.27,843,71
Sambucol,521-119-4345,_sambucol_b2s_category_uk_video_cpm_traffic_aug_2024_,Video,23/09/2024,GBP,26,26.07,"11,946",16
Skin Doctors - PCM,393-022-8800,NEW: PCM- VA+CC - 2024-25,Display,23/09/2024,GBP,22,20.49,"20,662",277
Skin Doctors - PCM,393-022-8800,PCM_Depilatories_24-25,Display,23/09/2024,GBP,30,27.52,"26,696",356
Bioglan,784-415-3148,_bgl_bb_uk_display_cpc_traffic_aug_2024_,Display,24/09/2024,GBP,20,18.51,"21,384",130
Bioglan,784-415-3148,_bgl_bb_uk_search_cpc_traffic_aug_2024_,Search,24/09/2024,GBP,40,34.52,793,95
Bioglan,784-415-3148,_bgl_bb_uk_video_cpm_traffic_aug_2024_,Video,24/09/2024,GBP,26.66,25.61,"6,119",14
Bioglan,784-415-3148,_bgl_collagen_uk_display_cpc_traffic_aug_2024_,Display,24/09/2024,GBP,43.33,40.75,"151,812",475
Bioglan,784-415-3148,_bgl_collagen_uk_search_cpc_traffic_aug_2024_,Search,24/09/2024,GBP,50,48.35,"1,510",132
Bioglan,784-415-3148,_bgl_collagen_uk_video_cpm_traffic_aug_2024_,Video,24/09/2024,GBP,40,39.18,"6,597",10
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,24/09/2024,GBP,27.58,24.36,"6,588",191
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,24/09/2024,GBP,34.48,33.52,"1,003",118
Sambucol,521-119-4345,_sambucol_b2s_category_uk_search_cpc_traffic_aug_2024_,Search,24/09/2024,GBP,26,26.45,787,85
Sambucol,521-119-4345,_sambucol_b2s_category_uk_video_cpm_traffic_aug_2024_,Video,24/09/2024,GBP,26,25.82,"11,129",12
Skin Doctors - PCM,393-022-8800,NEW: PCM- VA+CC - 2024-25,Display,24/09/2024,GBP,22,21.92,"18,180",209
Skin Doctors - PCM,393-022-8800,PCM_Depilatories_24-25,Display,24/09/2024,GBP,30,28.05,"26,906",313
Bioglan,784-415-3148,_bgl_bb_uk_display_cpc_traffic_aug_2024_,Display,25/09/2024,GBP,20,19.69,"11,652",116
