Account name,Customer ID,Campaign,Campaign type,Day,Currency code,Budget,Cost,Impr.,Clicks
Cherry Godfrey Group,207-885-5773,[D] IOW - PLoans,Display,06/10/2024,GBP,5,4.43,"29,234",90
Cherry Godfrey Group,207-885-5773,[D] Jsy - PLoans,Display,06/10/2024,GBP,5,4.95,"27,733",82
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,06/10/2024,GBP,5,1.75,58,4
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,06/10/2024,GBP,5,7.03,82,13
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,06/10/2024,GBP,2,2.08,"10,216",52
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,06/10/2024,GBP,2,2.05,"13,314",41
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,06/10/2024,GBP,2,2.54,"10,727",46
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,06/10/2024,GBP,2,2.08,"10,384",64
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,06/10/2024,GBP,2,2.25,"9,375",44
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,06/10/2024,GBP,5,5.25,"24,393",147
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,06/10/2024,GBP,16.12,15.57,604,51
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,01/10/2024,GBP,36,22.5,315,46
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,01/10/2024,GBP,15.3,0,29,0
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,01/10/2024,GBP,21,16.81,79,16
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,01/10/2024,GBP,30,14.66,"3,459",26
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,02/10/2024,GBP,36,31.5,353,39
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,02/10/2024,GBP,15.3,2.96,44,5
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,02/10/2024,GBP,21,4.1,85,5
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,02/10/2024,GBP,30,9.6,"3,670",29
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,03/10/2024,GBP,36,30.94,367,49
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,03/10/2024,GBP,15.3,0,34,0
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,03/10/2024,GBP,21,2.3,79,4
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,03/10/2024,GBP,30,2.81,"3,201",11
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,04/10/2024,GBP,36,30.12,373,45
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,04/10/2024,GBP,15.3,0.45,40,1
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,04/10/2024,GBP,21,7.2,87,11
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,04/10/2024,GBP,30,1.64,"2,403",7
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,05/10/2024,GBP,36,30.95,350,44
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,05/10/2024,GBP,15.3,3.18,34,6
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,05/10/2024,GBP,21,10.21,76,10
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,05/10/2024,GBP,30,2.56,"2,020",8
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,06/10/2024,GBP,36,20.94,458,52
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,06/10/2024,GBP,15.3,1.99,41,3
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,06/10/2024,GBP,21,11.15,84,10
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,06/10/2024,GBP,30,3.48,"2,030",11
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,01/10/2024,GBP,32.25,32.5,"1,840",90
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,01/10/2024,GBP,41.93,43.54,855,58
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,01/10/2024,GBP,80.64,78.74,"22,459",82
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,02/10/2024,GBP,32.25,32.09,"1,685",112
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,02/10/2024,GBP,41.93,41.9,743,57
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,02/10/2024,GBP,80.64,83,"22,643",95
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,03/10/2024,GBP,32.25,27.95,"1,026",89
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,03/10/2024,GBP,41.93,36.66,772,49
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,03/10/2024,GBP,80.64,82.76,"22,291",83
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,04/10/2024,GBP,32.25,29.71,"1,204",116
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,04/10/2024,GBP,41.93,33.61,638,44
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,04/10/2024,GBP,80.64,82.86,"22,535",83
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,05/10/2024,GBP,32.25,37.91,"1,677",147
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,05/10/2024,GBP,41.93,57.9,767,64
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,05/10/2024,GBP,80.64,82.46,"28,432",67
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,06/10/2024,GBP,32.25,32.27,"1,186",132
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,06/10/2024,GBP,41.93,44.27,741,53
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,06/10/2024,GBP,80.64,81.9,"26,231",83
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,01/10/2024,GBP,10.9,19.06,93,4
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,01/10/2024,GBP,7.27,8.75,121,7
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,01/10/2024,GBP,10.9,17.84,65,6
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,01/10/2024,GBP,7.27,8.2,14,3
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,01/10/2024,GBP,8.21,12.69,82,8
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,01/10/2024,GBP,12.32,19.52,57,4
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,01/10/2024,USD,322.58,30.16,55,34
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,02/10/2024,GBP,10.9,11.93,80,5
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,02/10/2024,GBP,7.27,13.34,89,7
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,02/10/2024,GBP,10.9,15.29,53,6
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,02/10/2024,GBP,7.27,9.91,38,1
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,02/10/2024,GBP,8.21,10.14,31,6
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,02/10/2024,GBP,12.32,13.74,164,7
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,02/10/2024,USD,322.58,22.07,46,24
New Theatre Royal (Trustees) Portsmouth,822-049-1529,The Very Hungry Caterpillar 2024,Search,02/10/2024,USD,300,0,1,0
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,03/10/2024,GBP,10.9,13.27,182,6
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,03/10/2024,GBP,7.27,7.43,28,3
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,03/10/2024,GBP,10.9,9.97,15,4
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,03/10/2024,GBP,7.27,8.91,62,3
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,03/10/2024,GBP,8.21,11.2,37,5
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,03/10/2024,GBP,12.32,15.15,42,5
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,03/10/2024,USD,322.58,28.91,39,29
New Theatre Royal (Trustees) Portsmouth,822-049-1529,The Very Hungry Caterpillar 2024,Search,03/10/2024,USD,300,0,3,0
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,04/10/2024,GBP,10.9,9.22,68,6
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,04/10/2024,GBP,7.27,5.05,15,2
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,04/10/2024,GBP,10.9,9.06,51,3
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,04/10/2024,GBP,7.27,10.03,17,2
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,04/10/2024,GBP,8.21,6.39,40,7
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,04/10/2024,GBP,12.32,12.27,123,4
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,04/10/2024,USD,322.58,31.76,58,42
New Theatre Royal (Trustees) Portsmouth,822-049-1529,The Very Hungry Caterpillar 2024,Search,04/10/2024,USD,300,0,1,0
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,05/10/2024,GBP,10.9,8,84,5
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,05/10/2024,GBP,7.27,2.55,25,2
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,05/10/2024,GBP,10.9,3.04,32,2
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,05/10/2024,GBP,7.27,2.82,26,2
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,05/10/2024,GBP,8.21,3.45,12,3
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,05/10/2024,GBP,12.32,10.31,34,3
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,05/10/2024,USD,322.58,7.86,28,16
New Theatre Royal (Trustees) Portsmouth,822-049-1529,The Very Hungry Caterpillar 2024,Search,05/10/2024,USD,300,0,1,0
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,06/10/2024,GBP,10.9,16.21,32,4
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,06/10/2024,GBP,7.27,5.98,41,6
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,06/10/2024,GBP,10.9,5.17,45,3
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,06/10/2024,GBP,7.27,4.44,50,2
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,06/10/2024,GBP,8.21,1,29,2
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,06/10/2024,GBP,12.32,12.14,62,4
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,06/10/2024,USD,322.58,27.61,48,24
New Theatre Royal (Trustees) Portsmouth,822-049-1529,The Very Hungry Caterpillar 2024,Search,06/10/2024,USD,300,0,2,0
