Account name,Customer ID,Campaign,Campaign type,Day,Currency code,Budget,Cost,Impr.,Clicks
Cherry Godfrey Group,207-885-5773,IOM LInsurance 2022,Display,25/10/2024,GBP,2,2.22,"8,708",105
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,25/10/2024,GBP,2,2.13,"13,492",34
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,25/10/2024,GBP,2,1.88,"11,102",41
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,25/10/2024,GBP,2,1.99,"9,954",44
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,25/10/2024,GBP,2,1.31,"4,561",51
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,25/10/2024,GBP,5,4.68,"20,602",142
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,25/10/2024,GBP,16.12,17.59,703,55
Cherry Godfrey Group,207-885-5773,[D]GSY_PLoans,Display,26/10/2024,GBP,5,3.1,"11,700",46
Cherry Godfrey Group,207-885-5773,[D]IOM_PLoans,Display,26/10/2024,GBP,5,6.1,"27,717",74
Cherry Godfrey Group,207-885-5773,[D]IOW_PLoans,Display,26/10/2024,GBP,5,1.5,"11,478",38
Cherry Godfrey Group,207-885-5773,[D]JSY_PLoans,Display,26/10/2024,GBP,5,3,"20,700",66
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,26/10/2024,GBP,5,3.59,75,6
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,26/10/2024,GBP,5,2.24,39,4
Cherry Godfrey Group,207-885-5773,[S]GSY_PLoans,Search,26/10/2024,GBP,5,4.24,50,11
Cherry Godfrey Group,207-885-5773,[S]PLoans_IOW,Search,26/10/2024,GBP,5,0.2,4,4
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,26/10/2024,GBP,2,1.63,"9,152",44
Cherry Godfrey Group,207-885-5773,IOM LInsurance 2022,Display,26/10/2024,GBP,2,2.15,"8,112",107
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,26/10/2024,GBP,2,1.93,"15,905",37
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,26/10/2024,GBP,2,2.02,"13,418",45
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,26/10/2024,GBP,2,1.89,"11,943",65
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,26/10/2024,GBP,2,2.58,"11,183",35
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,26/10/2024,GBP,5,4.72,"14,990",152
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,26/10/2024,GBP,16.12,13.81,594,43
Cherry Godfrey Group,207-885-5773,[D]GSY_PLoans,Display,27/10/2024,GBP,5,2.4,"23,789",45
Cherry Godfrey Group,207-885-5773,[D]IOM_PLoans,Display,27/10/2024,GBP,5,3.6,"16,299",63
Cherry Godfrey Group,207-885-5773,[D]IOW_PLoans,Display,27/10/2024,GBP,5,1.1,"8,213",37
Cherry Godfrey Group,207-885-5773,[D]JSY_PLoans,Display,27/10/2024,GBP,5,3.9,"23,627",69
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,27/10/2024,GBP,5,3.22,60,5
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,27/10/2024,GBP,5,4.74,47,10
Cherry Godfrey Group,207-885-5773,[S]GSY_PLoans,Search,27/10/2024,GBP,5,3.66,45,6
Cherry Godfrey Group,207-885-5773,[S]PLoans_IOW,Search,27/10/2024,GBP,5,0,5,0
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,27/10/2024,GBP,2,2.07,"11,919",44
Cherry Godfrey Group,207-885-5773,IOM LInsurance 2022,Display,27/10/2024,GBP,2,2.05,"10,559",100
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,27/10/2024,GBP,2,2.06,"13,918",46
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,27/10/2024,GBP,2,2.49,"11,681",50
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,27/10/2024,GBP,2,1.87,"11,660",63
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,27/10/2024,GBP,2,2.07,"8,375",24
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,27/10/2024,GBP,5,4.86,"22,466",138
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,27/10/2024,GBP,16.12,14.42,620,46
Abbott HCP Ensure UK,606-473-8091,20240101_ensure_UK_EN_ANI-HCP-ONS_cons_traffic_website-visitors_1468,Display,21/10/2024,GBP,16.8,16.78,"2,724",273
Abbott HCP Ensure UK,606-473-8091,abbott_UK_EN_ANI-HCP-Contract-Services_cons_display_google-display-network_auction_display_traffic_1468,Display,21/10/2024,GBP,8.33,7.53,"33,830",177
Abbott HCP Ensure UK,606-473-8091,20240101_ensure_UK_EN_ANI-HCP-ONS_cons_traffic_website-visitors_1468,Display,22/10/2024,GBP,16.8,16.64,"2,964",232
Abbott HCP Ensure UK,606-473-8091,abbott_UK_EN_ANI-HCP-Contract-Services_cons_display_google-display-network_auction_display_traffic_1468,Display,22/10/2024,GBP,8.33,8.4,"13,958",135
Abbott HCP Ensure UK,606-473-8091,20240101_ensure_UK_EN_ANI-HCP-ONS_cons_traffic_website-visitors_1468,Display,23/10/2024,GBP,16.8,15.48,"3,455",195
Abbott HCP Ensure UK,606-473-8091,abbott_UK_EN_ANI-HCP-Contract-Services_cons_display_google-display-network_auction_display_traffic_1468,Display,23/10/2024,GBP,8.33,8.32,"15,935",111
Abbott HCP Ensure UK,606-473-8091,20240101_ensure_UK_EN_ANI-HCP-ONS_cons_traffic_website-visitors_1468,Display,24/10/2024,GBP,16.8,16.53,"2,236",264
Abbott HCP Ensure UK,606-473-8091,abbott_UK_EN_ANI-HCP-Contract-Services_cons_display_google-display-network_auction_display_traffic_1468,Display,24/10/2024,GBP,8.33,9.55,"62,186",220
Abbott HCP Ensure UK,606-473-8091,20240101_ensure_UK_EN_ANI-HCP-ONS_cons_traffic_website-visitors_1468,Display,25/10/2024,GBP,16.8,16.64,"2,849",306
Abbott HCP Ensure UK,606-473-8091,abbott_UK_EN_ANI-HCP-Contract-Services_cons_display_google-display-network_auction_display_traffic_1468,Display,25/10/2024,GBP,8.33,8.59,"49,523",175
Abbott HCP Ensure UK,606-473-8091,20240101_ensure_UK_EN_ANI-HCP-ONS_cons_traffic_website-visitors_1468,Display,26/10/2024,GBP,16.8,16.93,"3,237",336
Abbott HCP Ensure UK,606-473-8091,abbott_UK_EN_ANI-HCP-Contract-Services_cons_display_google-display-network_auction_display_traffic_1468,Display,26/10/2024,GBP,8.33,8.26,"29,716",142
Abbott HCP Ensure UK,606-473-8091,20240101_ensure_UK_EN_ANI-HCP-ONS_cons_traffic_website-visitors_1468,Display,27/10/2024,GBP,16.8,15.79,"2,795",343
Abbott HCP Ensure UK,606-473-8091,abbott_UK_EN_ANI-HCP-Contract-Services_cons_display_google-display-network_auction_display_traffic_1468,Display,27/10/2024,GBP,8.33,8.39,"44,317",180
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,21/10/2024,GBP,32.25,31.85,"9,837",469
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,21/10/2024,GBP,41.93,32.88,625,46
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,21/10/2024,GBP,80.64,78.15,"30,317",78
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,22/10/2024,GBP,32.25,28.42,"6,277",466
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,22/10/2024,GBP,41.93,36.86,724,49
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,22/10/2024,GBP,80.64,78.53,"29,112",75
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,23/10/2024,GBP,32.25,27.04,"7,654",416
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,23/10/2024,GBP,41.93,41.93,736,54
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,23/10/2024,GBP,80.64,77.9,"27,110",86
Haliborange - PCM,910-547-9147,_haliborange_halibaby_new_baby_show_display_cpc_traffic_oct_2024_,Display,24/10/2024,GBP,300,238.88,"27,809",214
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,24/10/2024,GBP,32.25,30.16,"6,420",454
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,24/10/2024,GBP,41.93,50.53,801,50
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,24/10/2024,GBP,80.64,77.42,"26,075",94
Haliborange - PCM,910-547-9147,_haliborange_halibaby_new_baby_show_display_cpc_traffic_oct_2024_,Display,25/10/2024,GBP,300,369.73,"45,397",274
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,25/10/2024,GBP,32.25,32.02,"8,226",458
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,25/10/2024,GBP,41.93,37.62,642,43
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,25/10/2024,GBP,80.64,77.36,"24,994",65
Haliborange - PCM,910-547-9147,_haliborange_halibaby_new_baby_show_display_cpc_traffic_oct_2024_,Display,26/10/2024,GBP,300,301.85,"68,521",585
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,26/10/2024,GBP,32.25,35.35,"10,677",627
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,26/10/2024,GBP,41.93,42.09,708,51
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,26/10/2024,GBP,80.64,76.27,"21,861",81
Haliborange - PCM,910-547-9147,_haliborange_halibaby_new_baby_show_display_cpc_traffic_oct_2024_,Display,27/10/2024,GBP,300,304.96,"54,326",627
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,27/10/2024,GBP,32.25,34.69,"9,627",646
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,27/10/2024,GBP,41.93,36.73,799,48
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,27/10/2024,GBP,80.64,75.46,"26,119",62
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,21/10/2024,GBP,10.9,14.14,11,4
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,21/10/2024,GBP,7.27,14.54,86,6
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,21/10/2024,GBP,10.9,11.8,16,2
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,21/10/2024,GBP,7.27,7.72,4,1
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,21/10/2024,GBP,8.21,9.6,65,5
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,21/10/2024,GBP,12.32,16.06,53,5
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,21/10/2024,USD,322.58,40.55,53,37
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,22/10/2024,GBP,10.9,13.89,65,7
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,22/10/2024,GBP,7.27,9.02,78,8
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,22/10/2024,GBP,10.9,8.28,42,3
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,22/10/2024,GBP,7.27,7.31,29,2
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,22/10/2024,GBP,8.21,9.17,66,8
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,22/10/2024,GBP,12.32,15.47,77,4
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,22/10/2024,USD,322.58,25.32,36,30
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,23/10/2024,GBP,10.9,5.48,88,4
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,23/10/2024,GBP,7.27,13.85,56,4
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,23/10/2024,GBP,10.9,10.85,53,4
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,23/10/2024,GBP,7.27,8.42,150,4
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,23/10/2024,GBP,8.21,7.5,40,5
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,23/10/2024,GBP,12.32,5.65,104,3
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,23/10/2024,USD,322.58,26.25,45,28
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,24/10/2024,GBP,10.9,10.94,66,5
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,24/10/2024,GBP,7.27,2.94,16,2
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,24/10/2024,GBP,10.9,9.85,33,4
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,24/10/2024,GBP,7.27,7.28,53,2
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,24/10/2024,GBP,8.21,4.9,44,4
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,24/10/2024,GBP,12.32,14.75,115,6
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,24/10/2024,USD,322.58,24.63,55,29
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,25/10/2024,GBP,10.9,0.82,29,1
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,25/10/2024,GBP,7.27,4.69,47,2
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,25/10/2024,GBP,10.9,1.78,16,1
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,25/10/2024,GBP,7.27,8.07,49,2
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,25/10/2024,GBP,8.21,12.17,38,5
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,25/10/2024,GBP,12.32,27.19,136,9
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,25/10/2024,USD,322.58,36.88,50,34
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,26/10/2024,GBP,10.9,12.75,49,5
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,26/10/2024,GBP,7.27,4.5,46,2
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,26/10/2024,GBP,10.9,0,13,0
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,26/10/2024,GBP,7.27,4.89,62,3
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,26/10/2024,GBP,8.21,5.09,41,5
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,26/10/2024,GBP,12.32,10.39,41,4
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,26/10/2024,USD,322.58,27.76,49,30
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,27/10/2024,GBP,10.9,11.88,176,5
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,27/10/2024,GBP,7.27,2.16,21,2
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,27/10/2024,GBP,10.9,12.78,42,3
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,27/10/2024,GBP,7.27,1.38,31,1
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,27/10/2024,GBP,8.21,3.35,34,3
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,27/10/2024,GBP,12.32,10.69,22,3
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,27/10/2024,USD,322.58,21.48,45,27
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,21/10/2024,GBP,25.8,26.22,"45,665",432
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,21/10/2024,GBP,32.25,31.37,670,112
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,21/10/2024,GBP,48.38,47.11,"12,682",24
Skin Doctors - PCM,393-022-8800,_pcm_instants_uk_display_cpc_traffic_oct_2024_,Display,21/10/2024,GBP,24.28,25.41,"30,427",196
Skin Doctors - PCM,393-022-8800,_pcm_radiance_renew_uk_display_cpc_traffic_oct_2024_,Display,21/10/2024,GBP,17.74,18.61,"67,621",342
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,22/10/2024,GBP,25.8,20.95,"25,412",249
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,22/10/2024,GBP,32.25,30.19,738,111
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,22/10/2024,GBP,48.38,47.32,"12,181",20
Skin Doctors - PCM,393-022-8800,_pcm_instants_uk_display_cpc_traffic_oct_2024_,Display,22/10/2024,GBP,24.28,24.22,"22,806",210
Skin Doctors - PCM,393-022-8800,_pcm_radiance_renew_uk_display_cpc_traffic_oct_2024_,Display,22/10/2024,GBP,17.74,18.36,"96,803",384
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,23/10/2024,GBP,25.8,23.6,"53,049",400
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,23/10/2024,GBP,32.25,30.25,638,108
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,23/10/2024,GBP,48.38,46.69,"13,005",17
