Account name,Customer ID,Campaign,Campaign type,Day,Currency code,Budget,Cost,Impr.,Clicks
BSSAA Limited,265-723-1290,Demand Gen - 2024-09-05,Demand Gen,09/09/2024,GBP,5,48.03,"20,751",196
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,09/09/2024,GBP,36,17.64,269,35
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,09/09/2024,GBP,15.3,2.74,44,5
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,09/09/2024,GBP,21,19.79,130,15
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,09/09/2024,GBP,10,16.13,"17,272",38
BSSAA Limited,265-723-1290,Demand Gen - 2024-09-05,Demand Gen,10/09/2024,GBP,5,47.74,"29,942",322
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,10/09/2024,GBP,36,20.45,289,30
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,10/09/2024,GBP,15.3,9.82,58,6
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,10/09/2024,GBP,21,11.08,124,13
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,10/09/2024,GBP,10,10.37,"4,737",24
BSSAA Limited,265-723-1290,Demand Gen - 2024-09-05,Demand Gen,11/09/2024,GBP,5,39.22,"17,308",189
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,11/09/2024,GBP,36,27.3,429,47
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,11/09/2024,GBP,15.3,1.06,40,3
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,11/09/2024,GBP,21,12.9,112,13
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,11/09/2024,GBP,10,9.47,"6,648",15
BSSAA Limited,265-723-1290,Demand Gen - 2024-09-05,Demand Gen,12/09/2024,GBP,5,49.62,"19,077",310
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,12/09/2024,GBP,36,32.54,285,45
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,12/09/2024,GBP,15.3,3.98,53,5
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,12/09/2024,GBP,21,15.59,84,18
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,12/09/2024,GBP,10,9.2,"9,487",27
BSSAA Limited,265-723-1290,Demand Gen - 2024-09-05,Demand Gen,13/09/2024,GBP,5,5.89,"1,412",10
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,13/09/2024,GBP,36,14.46,249,23
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,13/09/2024,GBP,15.3,0.44,35,1
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,13/09/2024,GBP,21,14.91,139,21
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,13/09/2024,GBP,10,0,214,0
BSSAA Limited,265-723-1290,Demand Gen - 2024-09-05,Demand Gen,14/09/2024,GBP,5,49.41,"20,658",171
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,14/09/2024,GBP,36,17.58,227,30
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,14/09/2024,GBP,15.3,2.63,28,2
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,14/09/2024,GBP,21,8.13,106,9
BSSAA Limited,265-723-1290,Demand Gen - 2024-09-05,Demand Gen,15/09/2024,GBP,5,46.3,"9,281",32
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,15/09/2024,GBP,36,20.22,232,32
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,15/09/2024,GBP,15.3,2.42,48,6
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,15/09/2024,GBP,21,14.55,103,16
BSSAA Limited,265-723-1290,Demand Gen - 2024-09-05,Demand Gen,16/09/2024,GBP,5,27.02,"9,400",34
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,16/09/2024,GBP,36,16.68,261,28
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,16/09/2024,GBP,15.3,0.55,38,1
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,16/09/2024,GBP,21,9.17,86,13
BSSAA Limited,265-723-1290,Demand Gen - 2024-09-05,Demand Gen,17/09/2024,GBP,5,3.97,"1,132",1
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,17/09/2024,GBP,36,13.84,234,33
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,17/09/2024,GBP,15.3,3.59,32,6
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,17/09/2024,GBP,21,12.79,92,16
BSSAA Limited,265-723-1290,Demand Gen - 2024-09-05,Demand Gen,18/09/2024,GBP,5,6.47,677,1
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,18/09/2024,GBP,36,21.2,307,55
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,18/09/2024,GBP,15.3,2.16,38,3
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,18/09/2024,GBP,21,11.95,150,10
BSSAA Limited,265-723-1290,Demand Gen - 2024-09-05,Demand Gen,19/09/2024,GBP,5,4.85,432,1
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,19/09/2024,GBP,36,28.27,280,41
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,19/09/2024,GBP,15.3,1.98,40,3
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,19/09/2024,GBP,21,11.9,119,16
BSSAA Limited,265-723-1290,Demand Gen - 2024-09-05,Demand Gen,20/09/2024,GBP,5,5.41,359,2
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,20/09/2024,GBP,36,14.25,212,26
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,20/09/2024,GBP,15.3,2.05,35,4
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,20/09/2024,GBP,21,7.94,101,10
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,20/09/2024,GBP,30,0.65,"1,777",3
BSSAA Limited,265-723-1290,Demand Gen - 2024-09-05,Demand Gen,21/09/2024,GBP,5,5.26,524,2
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,21/09/2024,GBP,36,7.53,191,23
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,21/09/2024,GBP,15.3,10.34,40,10
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,21/09/2024,GBP,21,6.7,108,9
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,21/09/2024,GBP,30,15.95,"6,434",32
BSSAA Limited,265-723-1290,Demand Gen - 2024-09-05,Demand Gen,22/09/2024,GBP,5,5.18,333,5
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,22/09/2024,GBP,36,11.96,246,27
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,22/09/2024,GBP,15.3,2.77,45,5
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,22/09/2024,GBP,21,12.38,112,13
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,22/09/2024,GBP,30,10.95,"4,529",24
BSSAA Limited,265-723-1290,Demand Gen - 2024-09-05,Demand Gen,23/09/2024,GBP,5,1.35,118,0
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,23/09/2024,GBP,36,13.08,246,31
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,23/09/2024,GBP,15.3,3.41,34,5
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,23/09/2024,GBP,21,6.76,76,7
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,23/09/2024,GBP,30,5.88,"3,476",20
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,24/09/2024,GBP,36,15.81,206,41
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,24/09/2024,GBP,15.3,2.98,36,5
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,24/09/2024,GBP,21,8.25,105,11
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,24/09/2024,GBP,30,7.38,"2,683",24
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,25/09/2024,GBP,36,13.2,191,26
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,25/09/2024,GBP,15.3,2.65,43,4
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,25/09/2024,GBP,21,12.76,98,14
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,25/09/2024,GBP,30,7.65,"2,578",19
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,26/09/2024,GBP,36,8,190,27
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,26/09/2024,GBP,15.3,0,28,0
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,26/09/2024,GBP,21,5.3,83,8
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,26/09/2024,GBP,30,4.68,"2,331",11
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,27/09/2024,GBP,36,16.14,221,38
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,27/09/2024,GBP,15.3,1.82,32,3
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,27/09/2024,GBP,21,7.86,78,9
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,27/09/2024,GBP,30,4.9,"2,231",13
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,28/09/2024,GBP,36,10.84,181,21
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,28/09/2024,GBP,15.3,0,28,0
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,28/09/2024,GBP,21,10.82,65,15
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,28/09/2024,GBP,30,10.78,"2,703",14
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,29/09/2024,GBP,36,15.17,217,34
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,29/09/2024,GBP,15.3,2.23,38,4
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,29/09/2024,GBP,21,5.62,61,8
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,29/09/2024,GBP,30,4.45,"3,448",17
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,30/09/2024,GBP,36,22.8,333,41
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,30/09/2024,GBP,15.3,1.33,35,3
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,30/09/2024,GBP,21,8.93,91,11
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,30/09/2024,GBP,30,13.76,"4,435",28
Cherry Godfrey Group,207-885-5773,[D] GSY - PLoans,Display,01/09/2024,GBP,5,5.44,"41,388",73
Cherry Godfrey Group,207-885-5773,[D] IOM - PLoans,Display,01/09/2024,GBP,5,5.27,"34,841",112
Cherry Godfrey Group,207-885-5773,[D] IOW - PLoans,Display,01/09/2024,GBP,5,5.3,"11,448",50
Cherry Godfrey Group,207-885-5773,[D] Jsy - PLoans,Display,01/09/2024,GBP,5,5.22,"29,493",104
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,01/09/2024,GBP,5,4.58,51,10
Cherry Godfrey Group,207-885-5773,[S] IOW - TInsurance,Search,01/09/2024,GBP,5,0.04,14,1
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,01/09/2024,GBP,5,4.61,91,5
Cherry Godfrey Group,207-885-5773,Guernsey HInsurance 2022,Display,01/09/2024,GBP,2,4.85,"9,746",67
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,01/09/2024,GBP,2,5.33,"29,785",102
Cherry Godfrey Group,207-885-5773,IOM LInsurance 2022,Display,01/09/2024,GBP,2,5.29,"35,155",158
Cherry Godfrey Group,207-885-5773,IOW Business Insurance,Display,01/09/2024,GBP,2,8.2,"39,643",107
Cherry Godfrey Group,207-885-5773,IOW Car Insurance,Display,01/09/2024,GBP,2,5.24,"34,815",84
Cherry Godfrey Group,207-885-5773,IOW House Insurance,Display,01/09/2024,GBP,2,5.28,"31,692",54
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,01/09/2024,GBP,2,5.08,"23,328",73
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,01/09/2024,GBP,2,5.24,"32,459",65
Cherry Godfrey Group,207-885-5773,Jersey HInsurance 2022,Display,01/09/2024,GBP,5,5.26,"25,183",126
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,01/09/2024,GBP,2,5.16,"32,021",154
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,01/09/2024,GBP,2,5.29,"36,408",98
Cherry Godfrey Group,207-885-5773,Mortgages Isle of Man 2022,Display,01/09/2024,GBP,2,5.27,"27,610",204
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,01/09/2024,GBP,5,5.35,"21,781",114
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,01/09/2024,GBP,16,17.6,657,56
Cherry Godfrey Group,207-885-5773,[D] GSY - PLoans,Display,02/09/2024,GBP,5,4.34,"29,621",67
Cherry Godfrey Group,207-885-5773,[D] IOM - PLoans,Display,02/09/2024,GBP,5,5.38,"26,421",135
Cherry Godfrey Group,207-885-5773,[D] IOW - PLoans,Display,02/09/2024,GBP,5,6.01,"21,207",56
Cherry Godfrey Group,207-885-5773,[D] Jsy - PLoans,Display,02/09/2024,GBP,5,5.1,"36,565",115
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,02/09/2024,GBP,5,7.45,111,14
Cherry Godfrey Group,207-885-5773,[S] IOW - TInsurance,Search,02/09/2024,GBP,5,10,34,8
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,02/09/2024,GBP,5,6.75,64,9
Cherry Godfrey Group,207-885-5773,Guernsey HInsurance 2022,Display,02/09/2024,GBP,2,5.4,"17,715",84
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,02/09/2024,GBP,2,5.64,"30,386",130
Cherry Godfrey Group,207-885-5773,IOM LInsurance 2022,Display,02/09/2024,GBP,2,5.39,"34,798",182
Cherry Godfrey Group,207-885-5773,IOW Business Insurance,Display,02/09/2024,GBP,2,8.21,"44,052",122
Cherry Godfrey Group,207-885-5773,IOW Car Insurance,Display,02/09/2024,GBP,2,5.43,"37,278",85
Cherry Godfrey Group,207-885-5773,IOW House Insurance,Display,02/09/2024,GBP,2,5.23,"28,629",73
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,02/09/2024,GBP,2,5.38,"41,644",73
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,02/09/2024,GBP,2,4.7,"24,237",65
Cherry Godfrey Group,207-885-5773,Jersey HInsurance 2022,Display,02/09/2024,GBP,5,5.16,"25,372",133
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,02/09/2024,GBP,2,5.49,"33,598",153
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,02/09/2024,GBP,2,5.29,"36,749",111
Cherry Godfrey Group,207-885-5773,Mortgages Isle of Man 2022,Display,02/09/2024,GBP,2,4.84,"25,081",185
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,02/09/2024,GBP,5,5.28,"21,174",174
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,02/09/2024,GBP,16,17.96,737,60
Cherry Godfrey Group,207-885-5773,[D] GSY - PLoans,Display,03/09/2024,GBP,5,5.95,"42,271",61
Cherry Godfrey Group,207-885-5773,[D] IOM - PLoans,Display,03/09/2024,GBP,5,4.53,"26,654",120
Cherry Godfrey Group,207-885-5773,[D] IOW - PLoans,Display,03/09/2024,GBP,5,5.73,"33,042",60
Cherry Godfrey Group,207-885-5773,[D] Jsy - PLoans,Display,03/09/2024,GBP,5,5.19,"27,472",105
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,03/09/2024,GBP,5,6.29,98,14
Cherry Godfrey Group,207-885-5773,[S] IOW - TInsurance,Search,03/09/2024,GBP,5,4.1,39,8
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,03/09/2024,GBP,5,7.16,59,10
Cherry Godfrey Group,207-885-5773,Guernsey HInsurance 2022,Display,03/09/2024,GBP,2,4.94,"15,765",90
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,03/09/2024,GBP,2,5.42,"27,263",108
Cherry Godfrey Group,207-885-5773,IOM LInsurance 2022,Display,03/09/2024,GBP,2,3.42,"25,505",116
Cherry Godfrey Group,207-885-5773,IOW Business Insurance,Display,03/09/2024,GBP,2,8.73,"49,734",122
Cherry Godfrey Group,207-885-5773,IOW Car Insurance,Display,03/09/2024,GBP,2,4.68,"31,982",60
Cherry Godfrey Group,207-885-5773,IOW House Insurance,Display,03/09/2024,GBP,2,5.17,"27,322",61
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,03/09/2024,GBP,2,2.96,"28,325",38
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,03/09/2024,GBP,2,1.46,"5,176",19
Cherry Godfrey Group,207-885-5773,Jersey HInsurance 2022,Display,03/09/2024,GBP,5,5.19,"20,469",140
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,03/09/2024,GBP,2,5.31,"29,021",111
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,03/09/2024,GBP,2,5.26,"29,646",94
Cherry Godfrey Group,207-885-5773,Mortgages Isle of Man 2022,Display,03/09/2024,GBP,2,5.25,"24,012",194
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,03/09/2024,GBP,5,5.29,"28,831",133
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,03/09/2024,GBP,16,17.81,759,60
Cherry Godfrey Group,207-885-5773,[D] GSY - PLoans,Display,04/09/2024,GBP,5,4.87,"38,489",55
Cherry Godfrey Group,207-885-5773,[D] IOM - PLoans,Display,04/09/2024,GBP,5,5.65,"44,422",99
Cherry Godfrey Group,207-885-5773,[D] IOW - PLoans,Display,04/09/2024,GBP,5,5.3,"18,358",64
Cherry Godfrey Group,207-885-5773,[D] Jsy - PLoans,Display,04/09/2024,GBP,5,5.28,"36,248",102
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,04/09/2024,GBP,5,6.21,70,13
Cherry Godfrey Group,207-885-5773,[S] IOW - TInsurance,Search,04/09/2024,GBP,5,8.43,24,5
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,04/09/2024,GBP,5,3.92,87,6
Cherry Godfrey Group,207-885-5773,Guernsey HInsurance 2022,Display,04/09/2024,GBP,2,5.61,"7,820",77
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,04/09/2024,GBP,2,4.97,"16,276",117
Cherry Godfrey Group,207-885-5773,IOM LInsurance 2022,Display,04/09/2024,GBP,2,6.94,"37,180",125
Cherry Godfrey Group,207-885-5773,IOW Business Insurance,Display,04/09/2024,GBP,2,8.18,"32,780",71
Cherry Godfrey Group,207-885-5773,IOW Car Insurance,Display,04/09/2024,GBP,2,6.02,"40,013",61
Cherry Godfrey Group,207-885-5773,IOW House Insurance,Display,04/09/2024,GBP,2,5.68,"37,652",67
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,04/09/2024,GBP,2,7.75,"30,400",64
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,04/09/2024,GBP,2,7.19,"35,692",46
Cherry Godfrey Group,207-885-5773,Jersey HInsurance 2022,Display,04/09/2024,GBP,5,5.37,"15,409",139
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,04/09/2024,GBP,2,4.65,"27,163",137
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,04/09/2024,GBP,2,5.4,"23,270",120
Cherry Godfrey Group,207-885-5773,Mortgages Isle of Man 2022,Display,04/09/2024,GBP,2,5.18,"18,160",189
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,04/09/2024,GBP,5,5.05,"21,432",135
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,04/09/2024,GBP,16,17.89,561,59
Cherry Godfrey Group,207-885-5773,[D] GSY - PLoans,Display,05/09/2024,GBP,5,5.2,"36,356",53
Cherry Godfrey Group,207-885-5773,[D] IOM - PLoans,Display,05/09/2024,GBP,5,4.96,"30,201",100
Cherry Godfrey Group,207-885-5773,[D] IOW - PLoans,Display,05/09/2024,GBP,5,4,"11,912",51
Cherry Godfrey Group,207-885-5773,[D] Jsy - PLoans,Display,05/09/2024,GBP,5,5.59,"41,657",74
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,05/09/2024,GBP,5,2.58,90,5
Cherry Godfrey Group,207-885-5773,[S] IOW - TInsurance,Search,05/09/2024,GBP,5,6.27,25,6
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,05/09/2024,GBP,5,4.33,81,10
Cherry Godfrey Group,207-885-5773,Guernsey HInsurance 2022,Display,05/09/2024,GBP,2,5.21,"11,720",77
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,05/09/2024,GBP,2,5.11,"26,522",82
Cherry Godfrey Group,207-885-5773,IOM LInsurance 2022,Display,05/09/2024,GBP,2,5.25,"27,185",128
Cherry Godfrey Group,207-885-5773,IOW Business Insurance,Display,05/09/2024,GBP,2,8.06,"46,838",84
Cherry Godfrey Group,207-885-5773,IOW Car Insurance,Display,05/09/2024,GBP,2,5.36,"20,236",44
Cherry Godfrey Group,207-885-5773,IOW House Insurance,Display,05/09/2024,GBP,2,3.74,"25,498",53
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,05/09/2024,GBP,2,5.75,"28,587",43
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,05/09/2024,GBP,2,5.76,"25,702",57
Cherry Godfrey Group,207-885-5773,Jersey HInsurance 2022,Display,05/09/2024,GBP,5,0.19,808,5
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,05/09/2024,GBP,2,5.76,"24,054",143
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,05/09/2024,GBP,2,4.35,"21,921",100
Cherry Godfrey Group,207-885-5773,Mortgages Isle of Man 2022,Display,05/09/2024,GBP,2,4.75,"15,189",185
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,05/09/2024,GBP,5,5.43,"21,049",126
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,05/09/2024,GBP,16,18.01,659,59
Cherry Godfrey Group,207-885-5773,[D] GSY - PLoans,Display,06/09/2024,GBP,5,5.08,"26,527",50
Cherry Godfrey Group,207-885-5773,[D] IOM - PLoans,Display,06/09/2024,GBP,5,4.96,"32,039",108
Cherry Godfrey Group,207-885-5773,[D] IOW - PLoans,Display,06/09/2024,GBP,5,4.89,"19,327",44
Cherry Godfrey Group,207-885-5773,[D] Jsy - PLoans,Display,06/09/2024,GBP,5,5.23,"26,719",88
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,06/09/2024,GBP,5,2.39,79,7
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,06/09/2024,GBP,5,1.79,57,3
Cherry Godfrey Group,207-885-5773,Guernsey HInsurance 2022,Display,06/09/2024,GBP,2,2.11,"4,677",31
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,06/09/2024,GBP,2,2.05,"7,443",37
Cherry Godfrey Group,207-885-5773,IOM LInsurance 2022,Display,06/09/2024,GBP,2,1.97,"12,854",65
Cherry Godfrey Group,207-885-5773,IOW Business Insurance,Display,06/09/2024,GBP,2,8.09,"32,907",69
